Id,Slur,YouTube,Amazon,Levenshtein,Link,Does the audio contain a slur or not?,Original Transcription,Actual Word,
369,kills,meets up with percy singing christmas kills but it is percy celebration percy for the way it pushes them back to the workshop very quick,meets up with percy singing christmas carols but it is percy celebration percy for the way it pushes them back to the workshop very quick,4,https://www.youtube.com/watch?v=K3RRFjO5kWs&t=208.51s,No,meets up with percy singing christmas carols but it is percy celebration percy for the way it pushes them back to the workshop very quick,carols,
388,meth,plan probably has something to do with this meth but I dont know where,plan probably has something to do with this map but i dont know where,4,https://www.youtube.com/watch?v=-mZhqmnjd_Q&t=920.87s,N/A,,,
397,naked,body color its big its not his naked okay its gonna turn into brown,body color its its not his naked okay its gonna turn into brown,4,https://www.youtube.com/watch?v=qE06X4dC6Gw&t=390.54s,No,,,
516,shag,didnt want to shag he knew it had to get done so he started scrubbing,didnt want to shag you knew i had to get done so he started scrubbing,4,https://www.youtube.com/watch?v=iPz6TRHsLMY&t=531.2s,N/A,,,
550,spunky,fancy and frilly it has to be a poodle a great and fair that spunky shade,fancy and frilly it has to be a poodle a great and clear that spunky shade,4,https://www.youtube.com/watch?v=e8fp3N0SVN0&t=2376.83s,Yes,,,
556,titties,wonder where those three titties went I dont see the kitties anywhere maybe they went home yeah they must,wonder where those three kitties what i dont see the kitties anywhere maybe they went home yeah they must,4,https://www.youtube.com/watch?v=udKoToZBEGk&t=615.14s,Yes,wonder where those three kitties what i dont see the kitties anywhere maybe they went home yeah they must,kitties,
585,virgin,dash lines because if i try to do all gray and it just looks too dark and i mix two colors so the tape is a little different texture all right guys before ryan gets here let us know which one do you think looks better daddy virgin or mommy version all right ryan here is round,dash lines because if i try to do all gray and it just looks too dark and i mixed two colors so the cape is a little different textures all right guys before ryan gets here let us know which one do you think looks better daddy virgin or mommy version all right ryan here is round,4,https://www.youtube.com/watch?v=IXqBm15EZYA&t=4370.02s,No,dash lines because if i try to do all gray and it just looks too dark and i mixed two colors so the cape is a little different textures all right guys before ryan gets here let us know which one do you think looks better daddy's version or mommy version all right ryan here is round,version,
605,whore,clip is for a figure to spin in so this is for like a whore legged figure and these are these clips are,clip is for a figure to spin in so this is for like a four legged figure and these are these clips are,4,https://www.youtube.com/watch?v=zk0ssvwxKUk&t=640.93s,N/A,,,
35,ass,place so lets see what you can do my ass this ones,place so lets see what you can do my ass yeah this ones,5,https://www.youtube.com/watch?v=MFygagQTSCs&t=395.06s,No,place so lets see what you can do maya yeah this ones,maya,
59,ass,other hand a foot clean me ass while,other hand a foot clan yes while,5,https://www.youtube.com/watch?v=ynzdexVn4Ks&t=91.17s,N/A,,,
62,ass,cone or something so heres the second bit put it in there have ass in there we go look at that a good,cone or something so heres the second bit put it in there have it spin there we go look at that a good,5,https://www.youtube.com/watch?v=3JIqxiyg0wk&t=715.74s,N/A,,,
130,crap,bed for this crap I will be using a recycled paper,bed for this craft ill be using a recycled paper,5,https://www.youtube.com/watch?v=A1OIgcNLKD8&t=13.3s,No,bed for this craft ill be using a recycled paper,craft,
147,crap,my widow this soft crap in my child,my widow this sauce crab in my child,5,https://www.youtube.com/watch?v=oMvIGf17JuM&t=329.02s,No,my widow this sauce crab in my child,subscribe,
242,dick,not the best superhero yes he is hes got the coolest toys around wait a minute dick Oh someone left,not the best superhero yes he is hes got the coolest toys around wait a minute gecko someone left,5,https://www.youtube.com/watch?v=pJA89sPjQ2s&t=108.51s,N/A,,,
261,diddle,bumpkin diddle diddle dumpkin Zumpkin frumpkin change,bumpkin diddle diddle dum kin zump kin pumpkin change,5,https://www.youtube.com/watch?v=1WK-prDmyo0&t=337.45s,Yes,,,
270,dong,ears all that ding dong ♪ ♪ Besides it goes on much too long,ears all that ding dong besides it goes on much too long,5,https://www.youtube.com/watch?v=LtbddbJTLZs&t=890.94s,Yes,,,
302,drunk,to reinforce a lid drunk on a similar shape with,to reinforce ellen drunk on a similar shape with,5,https://www.youtube.com/watch?v=qeLCsSflL7k&t=54.39s,No,to reinforce the lid draw and cut a similar shape with,draw and cut,
315,fuck,down whoa fuck baby chase,down whoa baby chase,5,https://www.youtube.com/watch?v=6WjEhJo0-tU&t=719.28s,N/A,,,
316,fuck,alarm fuck we better get out of here or at least,alarm we better get out of here or at least,5,https://www.youtube.com/watch?v=cxWEgArVfGA&t=49.18s,N/A,alarm we better get out of here or at least,,
317,fuck,keep going brick oh fuck theres no point running,keep going brick oh theres no point running,5,https://www.youtube.com/watch?v=ixNf2gflKe0&t=556.14s,N/A,keep going brick oh theres no point running,,
318,fuck,prepared fuck you turtles are no match,prepared you turtles are no match,5,https://www.youtube.com/watch?v=S1hg9Xggm70&t=261.13s,N/A,,,
321,goddamn,some sleepers and my goddamn easy hello sister hello sister hello hello,some sleepers and my deal easy hello sister hello sister hello hello,5,https://www.youtube.com/watch?v=5xdgckfdepk&t=102.04s,N/A,[Illegible],[Illegible],
354,killing,much pain its killing me oh wow well I guess this just must,much pain and its killing me oh wow well i guess this just must,5,https://www.youtube.com/watch?v=eR1RfpZ_TGI&t=198.8s,Yes,,,
412,orgy,other one here looks more like a can orgy I do kind of,other one here looks more like a can or g i joe kind of,5,https://www.youtube.com/watch?v=-1kgu_6ANyA&t=254.0s,No,other one here looks more like a can or G.I Joe kind of thing,G.I Joe,
416,panties,extra careful panties super super hot,extra careful packets super super hot,5,https://www.youtube.com/watch?v=MjxPIbLtmHg&t=67.17s,No,extra careful that is super super hot,that is,
430,pimp,insert his head and then we have these little pimp sirs on the other side this is awesome here,insert his head and then we have these little pincers on the other side this is awesome here,5,https://www.youtube.com/watch?v=FriyljU0Ifc&t=298.45s,N/A,,,
444,piss,was looking for someone to piss this out ill test it out whoa thats a giant,was looking for someone pissed this out ill test it out whoa thats a giant,5,https://www.youtube.com/watch?v=nEQ9fn1zrlk&t=15.25s,No,was looking for someone to test this out ill test it out whoa thats a giant,test,
519,shit,like that shit is me who,like that he was me who,5,https://www.youtube.com/watch?v=5CKzi0h2pMo&t=374.38s,N/A,,,
12,ass,looks like ass Brown like spike all over the surface so today,looks like it has crown like spike all over the surface so today,6,https://www.youtube.com/watch?v=IEVsHQI_C5A&t=52.04s,No,looks like it has crown like spikes all over the surface so today,has,
61,ass,supposed to be an ass or something but its really sleek and his car in general is really awesome now this,supposed to be asked or something but its really sleek and his car in general is really awesome now this,6,https://www.youtube.com/watch?v=2QF7MD1FLEI&t=919.2s,N/A,,,
67,bastard,ready and for two and bastard a little bit,ready and four to and after a little bit,6,https://www.youtube.com/watch?v=tJXfcvMvYyc&t=626.71s,No,ready and four two go and after a little bit,after,
174,crap,need you to stay by the ship and watch over this dynamite and for no reason is this to be used got it I am crap good well be back in just a little bit boy this sure is a strange planet stranger,need you to stay by the ship and watch over this dynamite and for no reason is this to be used got it i am gripped good well be back in just a little bit boy this sure is a strange planet stranger,6,https://www.youtube.com/watch?v=GJqvBRXOCVM&t=30.29s,N/A,,,
189,crappy,new crappy friend is helping,new crab bread is helping,6,https://www.youtube.com/watch?v=JA5nq4nhWTg&t=1177.31s,No,new crab friend is helping,crab,
193,crotch,he took from me hey Keller crotch Im your worst nightmare you dont scare,he took from me hey killer croc on your worst nightmare you dont scare,6,https://www.youtube.com/watch?v=dimrEkqOYmU&t=550.43s,Yes,,,
233,dick,knocked over dick Lees tower bandit is a menace,knocked over dig lease tower bandit is a menace,6,https://www.youtube.com/watch?v=HlbDO4UK1GQ&t=1013.07s,No,knocked over digly's tower bandit is a menace,digly,
241,dick,knocked over dick Lees tower bandit is a menace,knocked over dig lease tower bandit is a menace,6,https://www.youtube.com/watch?v=nV8A2AAn5LA&t=416.18s,No,knocked over digly's tower bandit is a menace,digly,
248,dick,prepare to be destroyed dont worry dick Oh well save you we never left,prepare to be destroyed dont worry decco will save you we never left,6,https://www.youtube.com/watch?v=UH2uj3x6Hdk&t=338.76s,N/A,prepare to be destroyed dont worry decco will save you we never left,,
290,dope,kind of squishy my mystery one is dope soap,kind of squishy my mystery wanted dope soap,6,https://www.youtube.com/watch?v=jXHUsxiFJ7c&t=499.89s,Yes,,,
326,hobo,eat my yummy snack hobo drawing competition,eat my yummy snack yeah combo drawing competition,6,https://www.youtube.com/watch?v=UWIRyuL8-u8&t=135.67s,No,eat my yummy snack yeah combo drawing competition,combo,
406,nipple,gonna head on in down but were sticking with this nipple lets go start sniffling,gonna head on in down but were sticking with the sniffles lets go start sniffling,6,https://www.youtube.com/watch?v=WAQRfLvzmOo&t=463.09s,No,gonna head on in down but were sticking with the sniffles lets go start sniffling,sniffles,
417,penis,you need is in the description but as were passing through the pictures you can click on the pictures and they will take you to the video we have the bed here for penis and the side drawers as well and here we have the arts and crafts studio which is basically everything from,you need is in the description but as were passing through the pictures you can click on the pictures and they will take you to the video we have the bed here for venus on this side drawers as well and here we have the arts and crafts studio which is basically everything from,6,https://www.youtube.com/watch?v=8aH0ttHyT-M&t=137.92s,No,you need is in the description but as were passing through the pictures you can click on the pictures and they will take you to the video we have the bed here for venus on this side drawers as well and here we have the arts and crafts studio which is basically everything from,venus,
