,Id,Slur,YouTube,Amazon,Levenshtein,Link,Start Time,Does the audio contain a slur or not?,Original Transcription,"Race of speaker (Caucasian, Asian, South Asian, Black, and Australoid/ Animation)",Actual Word
339,2184,shit,us learn the colors of candy cat who is orange she has a pink nose a red mouth and then look at her outfit she has a purple bow bright solution and she has a green bottom,us learn the colors of candy cat who is orange she has a pink nose a red mouth and then look at her outfit she has a purple bow bright blue shit and she has a green bottom,8,https://www.youtube.com/watch?v=gtZpqPNnC8c&t=947.98s,952.91,,,,
340,2200,shite,needs the Christmas tree to shade so big and bright so quickly come with me,needs is a christmas tree to shite so big and bright so quickly come with me,8,https://www.youtube.com/watch?v=YinslNklNCI&t=1624.799s,1626.01,No,needs the Christmas tree to shine so big and bright so quickly come with me,,shine
341,2212,slave,coco and i are on whoa a sleigh yeah sleighs,coco and i are on woah slave yeah sleighs,8,https://www.youtube.com/watch?v=LDfDlvvOIG4&t=2732.079s,2735.39,No,coco and i are on whoa a sleigh yeah sleighs,,sleigh
342,2220,slave,cute kitty whoa and look at what coco and i are on whoa a sleigh yeah sleighs are,cute kitty whoa and look at what coco and i are on woah slave yeah sleighs are,8,https://www.youtube.com/watch?v=uDOD_UmBQdI&t=166.239s,169.54,No,cute kitty whoa and look at what coco and i are on whoa a sleigh yeah sleighs are,,sleigh
343,2270,tit,should have been at Tidmouth by now,should have been a tit meth by now,8,https://www.youtube.com/watch?v=mi_EKNPgT-s&t=276.41s,279.37,No,should have been at Tidmouth by now,,tidmouth
344,2273,titties,got those little kitty sleep I hope that they listen to me next time when,got those little titties to sleep i hope that they listen to me next time when,8,https://www.youtube.com/watch?v=CcQD9lh3xBM&t=269.28s,274.43,No,got those little kitties to sleep i hope that they listen to me next time when,,kitties
345,2286,turd,says hi my name is ryan okay its teacher lolo turd okay another one what could it be its kind of heavy,says hi my name is ryan okay its teacher lolo turd okay ooh another one who what could it be its kind of heavy,8,https://www.youtube.com/watch?v=Yak3obyjPJk&t=302.32s,303.32,,Illegible,,[Noises]
346,2315,whiskey,tooth twisty list vaccine all right and you go should,tooth whiskey lish vaccine all right and you guys should,8,https://www.youtube.com/watch?v=MEyLa2Bf0es&t=607.5s,611.27,No,Squish Deelish vaccines all right and you go should,,Squish Deelish
347,52,ass,up here lets get those next Maya Have a few,up here lets get those next to my ass a few,9,https://www.youtube.com/watch?v=0moet__Zmr8&t=335.22s,336.14,No,up here lets get those next Maya Have a few,,Maya
348,78,ass,since we love found now guys I think by us going back in time we created an,since we love oh no guys i think my ass going back in time we created an,9,https://www.youtube.com/watch?v=gY-baGgP778&t=178.41s,180.53,,,,Maya
349,88,asshole,a cookie castle where me could be,a coke eek asshole where me could be,9,https://www.youtube.com/watch?v=Pap9mgC0GlU&t=25.52s,27.61,No,a cookie castle where me could be,,castle
350,240,booty,cream booths bidded has back into,cream booty bandit has backed into,9,https://www.youtube.com/watch?v=nV8A2AAn5LA&t=473.54s,477.69,No,cream oops bandit has backed into,,oops
351,256,booty,ice cream booths bidded has back into,ice cream booty bandit has backed into,9,https://www.youtube.com/watch?v=rUgX615t8AI&t=475.22s,477.09,No,ice cream oops bandit has backed into,,oops
352,257,booty,ice cream booths bidded has back into,ice cream booty bandit has backed into,9,https://www.youtube.com/watch?v=oQ2NResdGHs&t=110.94s,115.09,No,ice cream oops bandit has backed into,,oops
353,272,bullshit,japanese vote right now coming over and through the tunnel,japanese bullshit now coming over and through the tunnel,9,https://www.youtube.com/watch?v=-qbtkxkJY3Y&t=856.96s,863.21,No,japanese bullet train now coming over and through the tunnel,,bullet train
354,314,cocktail,champagne wine cocktail tropical drink beer,champagne wine cocktail mhm yeah tropical drink beer,9,https://www.youtube.com/watch?v=XDR4EXIsQos&t=161.4s,181.44,Yes,,,
355,348,crap,think its ready its time to crap get okay now,think its ready its final crap get open now,9,https://www.youtube.com/watch?v=N10ysIxsS-I&t=163.97s,165.43,No,think its ready its time to crack it open now,,crack
356,396,crappy,really love to make one last crap before we go what do you guys think about making your own book back yeah thats a great idea why dont we make book,really love to make one last crappy for we call what do you guys think about making your own book back yeah thats a great idea why dont we make book,9,https://www.youtube.com/watch?v=yX76HWLyA0c&t=4.74s,7.26,No,really love to make one last craft before we go what do you guys think about making your own book back yeah thats a great idea why dont we make book,,craft
357,611,dope,actions clap set and this is a dope playset,actions pop get back and this is a dope playset,9,https://www.youtube.com/watch?v=16IndzFp8HQ&t=970.4s,971.03,No,actions pup gift set and this is a dough playset,,dough
358,709,drunk,malfunction over here nia and percy and it looks like blue thomas wants to join the party can you get to them son oh look at this i think the drum got caught inside stefano percy says bang,malfunction over here nia and percy and it looks like blue thomas wants to join the party can you get to them son oh look at this i think the drunk card inside stefano percy says bang,9,https://www.youtube.com/watch?v=4TNnkI3wfj4&t=410.56s,411.89,No,malfunction over here nia and percy and it looks like blue thomas wants to join the party can you get to them son oh look at this i think the drum got caught inside stefano percy says bang,,drum
359,884,fuck,could mix colors together to make new ones Hey that gives Elmo an idea,could mix colors together to make new ones hey fuck is elmo an idea,9,https://www.youtube.com/watch?v=MeO8VIx-jXA&t=140.03s,143.09,No,could mix colors together to make new ones Hey that gives Elmo an idea,,that gives
360,1372,hoes,really like how they do make these how the bull though,really like how they do make these hoes double though,9,https://www.youtube.com/watch?v=WlLg-au_tsQ&t=424.279s,427.74,,,,
361,1656,killing,have a great day well I can just clean today Im making so much money selling so many,have a great day well i am just killing today im making so much money selling so many,9,https://www.youtube.com/watch?v=jJoveeRpIsE&t=222.87s,225.49,Yes,,,
362,1670,kills,different colors you can collect this is Ryan all the kills you can make a huge,different colors you can collect two this is ryan mall it kills you can make a huge,9,https://www.youtube.com/watch?v=6L55x89fPuI&t=97.89s,101.52,No,different colors you can collect too this is Ryan Molecules you can make a huge,,molecules
363,1743,naked,feathers on me Well not with the naked eye but let me see No no no no no no feathers,feathers on me well not what the naked eye but let me see no no no no no no no feathers,9,https://www.youtube.com/watch?v=9CRH2oOuUD0&t=3030.567s,3032.77,Yes,,,
364,2120,shit,will sit Spotty sit Shes usually pretty good at this,will shit body mhm shes usually pretty good at this,9,https://www.youtube.com/watch?v=ynk5m6_iEIw&t=42.16s,46.94,No,will sit Spotty sit Shes usually pretty good at this,,sit
365,2132,shit,turn mommy got six pens see if mommy,turn mommy got shit pens mommy,9,https://www.youtube.com/watch?v=wqmzSwZURJs&t=3228.0s,3234.01,No,turn mommy got six pens see if mommy,,six
366,2195,shit,starting with the document think frozen style,starting with the document shit you pink frozen style,9,https://www.youtube.com/watch?v=rVisrBt5oB0&t=241.599s,245.59,,,,
367,2228,slave,weve got slave 1 bobba fett Han Solo encased in carbonate another,weve got slave one baba fete on solo encased in carbonate another,9,https://www.youtube.com/watch?v=Kaxp-hKnu0U&t=712.36s,715.19,,,,
368,2253,spunky,has to be a poodle Agreed And Clairs that spunky shade of blue,has to be a poodle a great and clear that spunky shade of blue,9,https://www.youtube.com/watch?v=nP_B3LO4X8w&t=668.627s,669.86,Yes,,,
369,2293,vaginal,tricks to fix squeak orbit we need magic this game is all about making things disappear keep your eye on the ball which,tricks to fix squeak orbit we need vaginal what this game is all about making things disappear keep your eye on the ball which,9,https://www.youtube.com/watch?v=4Hcy2NVqh5w&t=1795.2s,1797.35,No,tricks to fix squeak orbit we need magic this game is all about making things disappear keep your eye on the ball which,,magic this
370,15,ass,h s s e another e thats how you spell tallahassee floridas nickname is the sunshine state because it gets a lot of sunshine through the year now im gonna drop the sun right here my sunshine,h a uh ass mm another e thats how you spell tallahassee floridas nickname is the sunshine state because it gets a lot of sunshine through the year now im gonna drop the sun right here my sunshine,10,https://www.youtube.com/watch?v=AcJ583FI88k&t=64.4s,74.44,No,h s s e another e thats how you spell tallahassee floridas nickname is the sunshine state because it gets a lot of sunshine through the year now im gonna drop the sun right here my sunshine,,s
371,65,ass,have to win that man it is a pretty,have to enact my ass it is a pretty,10,https://www.youtube.com/watch?v=jXHUsxiFJ7c&t=106.59s,108.1,No,have to win that maya it is a pretty,,maya
372,168,bitch,eat Me proud Proud if you have big feet,eat bitch round out if you have big feet,10,https://www.youtube.com/watch?v=szltLGjDTxs&t=1178.53s,1182.6,No,[Noises],,[Noises]
373,172,bitch,camera um flashlight hello hello,camera bitch um ooh flashlight hello hello,10,https://www.youtube.com/watch?v=ZTUh-yWayRU&t=2237.92s,2251.83,No,[Noises],,[Noises]
374,180,bitch,many sandcastles Boy King Crab sure seems happy That is why they call it Happy Crab Beach Everyone here is happy from starfish to shellfish,many sandcastles boy king crab sure seems happy that is why they call it happy crab bitch everyone here is happy from starfish to shellfish,10,https://www.youtube.com/watch?v=mDitt0MNVC0&t=2627.281s,2630.05,No,many sandcastles Boy King Crab sure seems happy That is why they call it Happy Crab Beach Everyone here is happy from starfish to shellfish,,beach
375,236,booty,ice cream oops has backed into otis otis looks mad,ice cream booty bandit has backed into otis otis looks mad,10,https://www.youtube.com/watch?v=nCQM2flbCtU&t=715.36s,718.79,No,ice cream booty bandit has backed into,,oops
376,249,booty,enjoying the ice cream booth bid it has backward into,enjoying an ice cream booty bandit has backed into,10,https://www.youtube.com/watch?v=Jb15Gin1bpk&t=589.72s,591.52,No,enjoying an ice cream oops bandit has backed into,,oops
377,352,crap,shark ship some some fishes a seahorse a crap and an octopus,shark ship some fish is a sea horse crap and an octopus,10,https://www.youtube.com/watch?v=7Wfx5Qv1uho&t=1154.66s,1157.19,No,shark ship some some fishes a seahorse a crab and an octopus,,crab
378,537,dick,notice it floats in water what does that mean its dense than water even though its bigger and heavier than the squishy toy they both float so why does the basketball float well its hollow and empty,notice it floats in water what does that mean its last dick thin water even though its bigger and heavier than the squishy toy they both float so why does the basketball float well its hollow and empty,10,https://www.youtube.com/watch?v=ZBdigMCAQIM&t=166.959s,169.94,No,its less dense than water even though its bigger andd heavier than the squishy toy,,dense
379,596,dope,top of the dough Okay Okay And Ill do mine,top of the dope okay and ill do mine,10,https://www.youtube.com/watch?v=BpFoQlzd3Z4&t=1801.21s,1802.55,No,top of the dough okay okay and I'll do mine,,dough
380,643,drug,dump truck you can dump a lot of stuff out the back,dump drug breathe you can dump a lot of stuff out the back,10,https://www.youtube.com/watch?v=SMDUAYPB0RU&t=5371.6s,5374.13,No,dump truck you can dump a lot of stuff out the back,,truck
381,692,drunk,what me draw Me draw cookie that,what we draw me drunk could be that,10,https://www.youtube.com/watch?v=bX-5BpW-iSw&t=89.01s,91.7,No,what me draw Me draw cookie that,,could be
382,817,fuck,blueberry stupid scissor,blueberry so this fuck scissor,10,https://www.youtube.com/watch?v=biu83Wh8YEk&t=276.57s,280.63,No,blueberry scented fun fizzer,,fun
383,889,fuck,learning about bees Hey that gives,learning about bees oh fuck gives,10,https://www.youtube.com/watch?v=rqzy5NA73G8&t=113.181s,117.55,No,learning about bees Hey that gives,,that
384,1713,marijuana,book and then I have Moana Beauty and the Beast Smurfs from,book and then i have marijuana beauty and the beast smurfs from,10,https://www.youtube.com/watch?v=R2LifhrCo7c&t=128.36s,129.37,No,book and then I have Moana Beauty and the Beast Smurfs from,,moana
385,1720,masturbate,combo and master peck can i get the katana now no not yet,combo and masturbate can i get the katana no not yet,10,https://www.youtube.com/watch?v=Pw9KYb9F6_k&t=226.799s,234.1,No,combo and master peck can i get the katana now no not yet,,master peck
386,1726,meth,take it to tidmouth knapford immediately its for the children dont worry,take it to tit meth napper it immediately its for the children dont worry,10,https://www.youtube.com/watch?v=ydmJjiDMNS4&t=3963.58s,3964.51,No,take it to tidmouth knapford immediately it's for the children dont worry,,tidmouth
387,1772,orgies,marbles are really really super tiny they are like Orbeez whoa see theyre super super tiny and were gonna drop it into the test tube and were gonna wait eight hours eight yeah and then its gonna grow,marbles are really really super tiny they are like orgies wont see their super super tiny and were gonna drop it into the test tube and were gonna wait eight hours eight yeah and then its gonna grow,10,https://www.youtube.com/watch?v=XB_Ud6K8oyE&t=1975.14s,1976.69,No,marbles are really really super tiny they are like Orbeez whoa see they're super super tiny and were gonna drop it into the test tube and were gonna wait eight hours eight yeah and then it's gonna grow,,Orbeez
388,1830,propaganda,little packages here and also probably some sort of like propaganda or sells you out of buy more,little packages here and also probably some sort of like propaganda ourselves you have to buy more,10,https://www.youtube.com/watch?v=2goSE9QjiiY&t=568.85s,571.56,,,,
389,1938,sex,its one of those fun octopuses its boats legs apart there you can wear it like a little puppet,its one of those fun octopuses its pulled sex apart there you can wear it like a little puppet,10,https://www.youtube.com/watch?v=InCON67drPQ&t=423.96s,428.76,No,its one of those fun octopuses let's pull its legs apart there you can wear it like a little puppet,,legs
390,2026,shit,conflict mission control hi rob youre back so what did you learn,conflict shit yeah mission control hi rob youre back so what did you learn,10,https://www.youtube.com/watch?v=_UQNW1Plxlk&t=635.12s,640.01,No,accomplished mission control hi rob you're back so what did you learn,,accomplished
391,2037,shit,a little taste ADAM Oh That tastes very very bad,a little taste shit oh not it tastes very very bad,10,https://www.youtube.com/watch?v=iDTYCX7cmcA&t=16.34s,17.74,No,a little taste Oh That tastes very very bad,,[Noises]
392,2111,shit,natures candy Aw snap Peas All right,natures candy that shit yes all right,10,https://www.youtube.com/watch?v=pBVugDNLk74&t=163.627s,167.23,No,nature's candy Aw snap Peas All right,,
393,2126,shit,them where is it right in that look hes right on top of it lets trap him for,them what is it right and that shit look hes right on top of it lets trap him for,10,https://www.youtube.com/watch?v=N12V9CJIoD4&t=559.519s,562.24,No,hmm where is it that ship look he's right on top of it let's trap him for fun,,ship
394,2182,shit,more Turtles get you out of this shadow,more turtles shit out of the shadow,10,https://www.youtube.com/watch?v=dQnXpLmO7r8&t=285.78s,291.15,,,,
395,2183,shit,looking for two sticks of dynamite well Finders Keepers this one will go,looking for two sticks of dynamite wamp finders keepers shit this one will go,10,https://www.youtube.com/watch?v=hqaPqCs5wyg&t=91.479s,96.24,,,,
396,2192,shit,exactly lets shoot a little bit higher get that torque a little bit more lets see if this works,exactly well shit were a little bit higher get that torque a little bit more lets see if this works,10,https://www.youtube.com/watch?v=qR8m47W5j60&t=609.13s,615.7,,,,
397,2271,tit,take it to tidmouth knapford immediately its for the children dont worry,take it to tit meth napper it immediately its for the children dont worry,10,https://www.youtube.com/watch?v=ydmJjiDMNS4&t=3963.58s,3964.13,No,take it to tidmouth knapford immediately its for the children dont worry,,tidmouth
398,2295,virgin,small virgin float with the big virgin,small virgin float what about the big virgin,10,https://www.youtube.com/watch?v=B6Vaz9OUwfk&t=2776.98s,2803.1,No,small version floats what about the big version,,version
399,60,ass,conduct a selective hearing I detect okay I am that sounds,conduct a selective hearing i this test okay my ass that sounds,11,https://www.youtube.com/watch?v=eWTA_WDKRdA&t=353.2s,356.27,No,conduct a selective hearingitis test okay Maya that sounds,,maya
400,153,bitch,squeaking its you uh thats why were here emma says,squeaking mm bitch thats why were here emma says,11,https://www.youtube.com/watch?v=jwN-roQXVoE&t=1672.159s,1679.34,No,squeaking it's you uh thats why we're here emma says,,it's you uh
401,233,bitchy,she might end up frozen like orbit my nose is itchy then what are we gonna do orbit,she might end up frozen like orbit my no space bitchy and what are we gonna do orbit,11,https://www.youtube.com/watch?v=I9sHuYmQiLc&t=2445.04s,2449.79,No,she might end up frozen like orbit my nose is itchy then what are we gonna do orbit,,itchy
402,242,booty,the ice cream Bootsie bidded has back into,the ice cream booty bandit has backed into,11,https://www.youtube.com/watch?v=KS_qcdlx2hk&t=1435.34s,1439.6,No,the ice cream oops bandit has backed into,,oops
403,253,booty,police car enjoying some ice cream booths bidded has backed into,police car enjoying an ice cream booty bandit has backed into,11,https://www.youtube.com/watch?v=osEl_K1GLGE&t=1298.63s,1299.94,No,police car enjoying an ice cream oops bandit has backed into,,oops
404,555,dick,without a hole Dig dig dig Super You have dug a,without the whole big dick dick super you have dug a,11,https://www.youtube.com/watch?v=ODOZ0wrpqNU&t=146.15s,149.01,No,without a hole Dig dig dig Super You have dug a,,dig
405,557,dick,wrote the music ♪ ♪ We wrote,wrote the new dick we wrote,11,https://www.youtube.com/watch?v=09AmpC7oKGU&t=1211.808s,1215.78,No,wrote the music ♪ ♪ We wrote,,music
406,681,drug,make the straps broad to thin parallel lines,make these traps drug too thin parallel lines,11,https://www.youtube.com/watch?v=H2IIjhHeB0M&t=170.549s,178.27,No,make the straps draw two thin parallel lines,,draw
407,698,drunk,its a troublesome truck and Toad so we got all this original stuff,its a troublesome drunk i told mhm so we got all this original stuff,11,https://www.youtube.com/watch?v=L8aYy1Otzak&t=688.079s,705.24,No,its a troublesome truck and Toad so we got all this original stuff,,truck
408,785,fuck,compartment to show you whoa huh what does this say,compartment to show you whoa oh fuck mhm uh what does this say,11,https://www.youtube.com/watch?v=8_UiOKCKDIo&t=317.9190000000001s,324.99,No,compartment to show you whoa oh look huh what does this say,,look
409,797,fuck,animal kingdom bottlenose,animal kingdom eagle fuck bottlenose,11,https://www.youtube.com/watch?v=XSkrTPaA1C0&t=1916.159s,1919.98,No,animal kingdom eagle fox bottlenose,,fox
410,927,fuck,think were still missing one paw Patrol whats pup is missing,think were still missing one pop patrol what the fuck is missing,11,https://www.youtube.com/watch?v=tAuxLbWDF18&t=190.57s,193.09,No,think were still missing one paw Patrol which pup is missing,,pup
411,992,fucking,joke i only want the falcon but now youll pay welcome back big,joke only wants fucking but now youll pay welcome back big,11,https://www.youtube.com/watch?v=Eek5xRYlD7Y&t=2336.88s,2341.86,No,joke i only want the falcon but now you'll pay welcome back big,,falcon
412,1010,fucking,bread crust is yucky Yucky ERNIE They do,bread crust is yucky fucking they do,11,https://www.youtube.com/watch?v=bo_svGP-iO4&t=111.245s,114.94,No,bread crust is yucky Yucky They do,,yucky
413,1025,fucking,does about the number,does a fucking number,11,https://www.youtube.com/watch?v=5l4GVM163RU&t=5.43s,6.09,No,does look like a number,,look like a
414,1036,fucking,another name for pirate yeah thats a great place for our mission yes the buccaneer planet excellent choice get ready for countdown hurry,another name for pirates yeah thats a great place for our mission yes the fucking airplane excellent choice get ready for countdown hurry,11,https://www.youtube.com/watch?v=p_T_7JBRG68&t=1576.32s,1580.4,No,another name for pirate yeah thats a great place for our mission yes the buccaneer planet excellent choice get ready for countdown hurry,,buccaneer
415,1039,fucking,today we need a place where we can be nights for a day that sounds like fun lets see where you can go round and round the planets go which one stops nobody knows your planet ive asked,today we need a place where we can be nights for a day that sounds like fun lets see where you can go round and round the planets go which one stops nobody knows fucking near planet ive asked,11,https://www.youtube.com/watch?v=xFTV20PEjDA&t=140.72s,144.34,No,today we need a place where we can be knights for a day that sounds like fun let's see where you can go round and round the planets go which one stops nobody knows buccaneer planet ive asked,,buccaneer
416,1044,fucking,need a place where we can be nights for a day that sounds like fun lets see where you can go round and round the planets go which one stops nobody knows your planet,need a place where we can be nights for a day that sounds like fun lets see where you can go round and round the planets go which one stops nobody knows fucking near planet,11,https://www.youtube.com/watch?v=GtboQTB4RbI&t=140.72s,144.34,No,need a place where we can be knights for a day that sounds like fun let's see where you can go round and round the planets go which one stops nobody knows buccaneer planet,,buccaneer
417,1654,killing,tell us what theyve said weve got to know yeah my suspense is telling me well our toys me at Target and Walmart well apparently they will,tell us what theyve said weve got to know yeah my suspense is killing me well are toys at target and wal mart well apparently they will,11,https://www.youtube.com/watch?v=e8fp3N0SVN0&t=3617.71s,3620.1,Yes,tell us what theyve said weve got to know yeah my suspense is killing me well our toys me at Target and Walmart well apparently they will,,
418,1691,kinky,got two cheeks and look what this little baby comes with a collectors guide,got kinky little cheeks and look what this little baby comes with a collectors guide,11,https://www.youtube.com/watch?v=x8Qzo58lEl4&t=686.49s,687.44,No,got cute little cheeks and look what this little baby comes with a collectors guide,,cute
419,1754,naked,that mean they can swim,that mean naked swim,11,https://www.youtube.com/watch?v=E9CeaHoRsKA&t=128.97899999999998s,130.29,No,that mean they can swim,,they can
420,1808,pissed,our lap a little live pets that are going,our last little like pissed that were going,11,https://www.youtube.com/watch?v=LB9IPZ7JzB0&t=319.19s,323.35,No,our lap a little live pets that are going,,pets
421,1824,porno,like the video subscribe for more videos,like the video escape porno videos,11,https://www.youtube.com/watch?v=1AjLFPraVAg&t=145.06s,150.75,No,liked the video subscribe for more videos,,for more
422,1825,porno,video subscribe for more videos,video escape porno videos,11,https://www.youtube.com/watch?v=KQQ9MjKo-qc&t=117.01s,120.12,No,video subscribe for more videos,,for more
423,1867,rape,perfect then Ill write blast him away yes of course,perfect then rape blessed him away yes of course,11,https://www.youtube.com/watch?v=ShgRSY-83QA&t=303.889s,309.26,,,,
424,1873,scat,cats and kitties ♪ ♪ Something really stellar ♪ ♪ A scat cat singer by the name,cats and kitties something really stella a scat cat singer by the name,11,https://www.youtube.com/watch?v=jwio5qGg8o4&t=2590.02s,2599.24,Yes,cats and kitties ♪ ♪ Something really stellar ♪ ♪ A scat cat singer by the name,,
425,1936,sex,agent Shack suspects there could be some rating people will be desperate to find the latest,agent jackson sex there could be some rating people will be desperate to find the latest,11,https://www.youtube.com/watch?v=PL4lpU6CVOY&t=158.04s,160.43,No,agent Shack suspects there could be some raiding people will be desperate to find the latest,,suspects
426,1946,sexy,nature well thank you youre so cool it really reminds me of under the sea theme,nature well thank you i think youre sexy cool it really reminds me of under the sea theme,11,https://www.youtube.com/watch?v=rxt7S1eQ1JI&t=327.97s,329.25,No,nature well thank you yours looks cool it really reminds me of under the sea theme,,looks
427,1983,shit,choose the pirate ship before,choose i read shit before,11,https://www.youtube.com/watch?v=DQM_XOWI4w8&t=606.1990000000002s,608.19,No,choose the pirate ship before,,ship
428,2017,shit,comes his nose Here comes,comes shit here it comes,11,https://www.youtube.com/watch?v=0SvkR7H9LVQ&t=72.581s,74.8,No,comes his nose Here comes,,his
429,2020,shit,first time youve ever been out of your yard Whoa oh no she got away,first time youve ever been out of your yard mhm what oh shit got away,11,https://www.youtube.com/watch?v=bGDRsDjX2vE&t=113.192s,121.48,No,first time youve ever been out of your yard Whoa oh no she got away,,she
430,2036,shit,back together kids lets shoot his head okay kids were going to shoot ryans back,back together kids lets shoot his head okay kids were gonna shit right back,11,https://www.youtube.com/watch?v=JuYWM_e2mB8&t=565.519s,566.52,No,back together kids lets shoot his head okay kids were going to shoot ryans back,,shoot
431,2069,shit,actually wonder what this is squishy,actually wonder what the shit dont squishy,11,https://www.youtube.com/watch?v=Yak3obyjPJk&t=417.84s,419.12,No,actually wonder what this is squishy,,is
432,2189,shit,just rest assured that Im a friendly neighborhood,just rest the shit that im a friendly neighborhood,11,https://www.youtube.com/watch?v=RC12GjclOII&t=154.54s,157.9,,,,
433,2226,slave,this information in my sleigh good were just about ready to go lets,this information in my slave yeah okay good were just about ready to go lets,11,https://www.youtube.com/watch?v=fia_D-6Cjgc&t=55.36s,58.39,No,this information in my sleigh good were just about ready to go lets,,sleigh
434,2250,spunk,not just a map its a pirates treasure map signed by no spell the pirate treasure ive never gone on a treasure hunt before that sounds like weve got a mission and you know what that means,not just a map its a pirates treasure map signed by no spunk the pirate hi ive never gone on a treasure hunt before that sounds like weve got a mission and you know what that means,11,https://www.youtube.com/watch?v=BPM8PLzBz5E&t=77.6s,80.55,,,,
435,2298,virgin,mouth mommy kitty titan hey guys we are doing pancake challenge today holiday version right so you guys are gonna judge were each,mouth mommy kitty titan hey guys we are doing pancake challenge today holy day virgin so you guys are gonna judge were each,11,https://www.youtube.com/watch?v=7T7HxqJrB3o&t=4351.28s,4352.41,No,mouth mommy kitty titan hey guys we are doing pancake challenge today holiday version right so you guys are gonna judge were each,,version
436,58,ass,welcome to the red can I help,welcome between their ass can i help,12,https://www.youtube.com/watch?v=iwzrdcHnfK0&t=461.45s,463,No,welcome toys r us,,us
437,79,ass,has a hammer of his own with a nice little ass encrypted on it and he was damn Oh Harley Quinn goes down for the count but dont worry shes okay,has a hammer of his own with a nice little ass encryption on it and he goes bam harley quinn goes down for the count but dont worry shes okay,12,https://www.youtube.com/watch?v=n0loReO1lCw&t=303.97s,305.09,,,,
438,135,bastard,helicopter okay now put the basket on um im kind of playing,helicopter okay now the bastard im kind of playing,12,https://www.youtube.com/watch?v=0Z9rIS4xNZ0&t=638.56s,645.07,No,helicopter okay now put the basket on um im kind of playing,,basket
439,209,bitch,surprised Winter Series or C a big surprise Wow the giant,surprised winter series mm or see a bitch surprise wow the giant,12,https://www.youtube.com/watch?v=h_JCU5wTqAU&t=232.049s,235.47,No,surprised Winter Series or C a big surprise Wow the giant,,big
440,262,booty,many new colors now And Im gonna use my Booboocorns as pencil toppers at school today,many new colors now and im gonna use my booty acorns pencil toppers at school today,12,https://www.youtube.com/watch?v=wBBLpKbWcIU&t=774.52s,775.46,No,many new colors now And Im gonna use my Booboocorns as pencil toppers at school today,,Booboocorns
441,568,dick,forgot to get a drink of water and wait a minute wheres my dick a mobile oh is that chat boy right here catboy dont worry Im coming oh whoa cat boy are,forgot to get a drink of water and wait a minute wheres my dick a mobile oh is that cat boy here cat boy dont worry im coming whoa cat boy are,12,https://www.youtube.com/watch?v=HsH0QcUovF4&t=84.32s,87.17,,,,
442,585,dong,strong hurts my ears all that ding dong Besides much too long,strong hurts my ears all that ding dong besides it goes on much too long,12,https://www.youtube.com/watch?v=k3Cdqx1qFX8&t=113.22s,114.2,Yes,,,
443,617,drug,sounded like a flying cave uh frogs cant fly orbit and theres certainly nothing to be afraid of,sounded like a mind keep drug frogs cant fly orbit and theres certainly nothing to be afraid of,12,https://www.youtube.com/watch?v=BlnOjNQlrFY&t=1672.32s,1675.34,No,sounded like a flying cave frog uh frogs cant fly orbit and theres certainly nothing to be afraid of,,frog
444,687,drug,boy Im not her get to him before he starts,boy im not a drug with him before he starts,12,https://www.youtube.com/watch?v=Rw_79YdVvs0&t=345.05s,346.77,,,,
445,694,drunk,made by the best blacksmith in the galaxy sure but you dropped your shield,made by the best blacksmith in the galaxy uh sure you drunk your shield,12,https://www.youtube.com/watch?v=U9RQkA2YlhI&t=976.72s,983.24,No,made by the best blacksmith in the galaxy sure but you dropped your shield,,dropped
446,716,drunk,with a trunk that it drinks from enjoying time in the water with good friends,with the drunk daddy drinks from enjoying time in the water with good friends,12,https://www.youtube.com/watch?v=tdAhpQyjemA&t=329.48s,336,No,with a trunk that it drinks from enjoying time in the water with good friends,,trunk
447,814,fuck,what huh Oh bonus show them,what uh huh oh go fuck to show them,12,https://www.youtube.com/watch?v=AUxoqrY6OSI&t=133.25s,150,,,,
448,973,fuckin,easy to poke in what is it working,easy to fuckin oh really is it working,12,https://www.youtube.com/watch?v=NYVFP2_xyI0&t=352.04s,356.67,No,easy to poke in what is it working,,poke in
449,1014,fucking,second Sorry froggy this bus is full,second hey sorry fucking this bus is full,12,https://www.youtube.com/watch?v=R7ozvoUg0N0&t=152.23s,154.94,No,second Sorry froggy this bus is full,,froggy
450,1703,liquor,excited about I think the Lego Ninjago one and,excited about i think the liquor jago one and,12,https://www.youtube.com/watch?v=MPjLSmQ3AdE&t=483.165s,487.48,No,excited about I think the Lego Ninjago one and,,Lego
451,1716,marijuana,careful from now on okay lets check,careful from marijuana okay lets check,12,https://www.youtube.com/watch?v=S7Iiek7iGqw&t=79.92s,82.8,No,careful from now on okay lets check,,now on
452,1724,meth,ran out of water will you take the Easter egg to Tidmouth oh boy,ran out of water will you take the easter egg tooted meth oh boy,12,https://www.youtube.com/watch?v=mi_EKNPgT-s&t=224.79s,226.26,No,ran out of water will you take the Easter egg to Tidmouth oh boy,,Tidmouth
453,1744,naked,hurts how ouchy now i dont have a nick in my tummy finding,hurts ouchy now i dont have a naked my tummy oh finding,12,https://www.youtube.com/watch?v=ueEhYjl9NSk&t=954.959s,956.31,No,hurts how ouchy now i dont have a nick in my tummy finding,,nick in
454,1766,negro,teacher means black,teacher negro gatto means black,12,https://www.youtube.com/watch?v=b7L0Y1dCFeg&t=871.7360000000001s,876.6,No,teacher Nego Gato it means black,,Nego
